id,type,name,total_miles,elevation_gain_ft,lat,lng,map.summary_polyline
5151433588,Hike,5th peak down,8.99,2984.91,34.45731,-119.692289,e}hqExkpyUsBc@qAJs@YcC_CyAz@s@Iu@q@o@`@aAMcAm@aAkCy@m@}DHaAKo@k@s@eBmB}@?mCk@b@@w@iAk@Ys@[DmBq@UFp@jAGvAaAj@g@v@?yBaAy@{@gAgDVoAx@aB~AyEn@_Bn@uA]s@g@HUU?VTHUg@PPa@OQ{Bt@GXb@VSm@}@Di@c@yASq@L?^{@QoBp@mCY}@Pk@SMkBw@sBu@m@Ky@SO_A`C_@hBCdAc@rAq@dA_B`ACbAuAzCe@~Cg@bAi@pCFz@[vAa@h@m@`BjAlASfBsA^t@fAm@|Af@zCg@~@Ns@w@qBw@Gw@mAm@b@I[{@MsA_A_Bc@{@sAsBqAeBuB_@CW]}AHw@w@M`@UKaAt@]a@w@DqBfAc@_@SkAg@[k@HId@GSEd@Ca@_@k@SDPBVEF_AaA_ASw@FYQOTAJu@k@w@k@MAaBGq@mA}@i@K{@ZoAbCMyAo@s@GPp@f@\jBg@h@{AIM^c@Dk@}Ek@c@Sy@SRU{@e@BE~@aAUgAcA_ADs@a@u@HcFxDiAxBi@jC}AtC}@t@Y~CgAZk@hAsAl@iB|Eu@~@@rAq@pAQ`ALfEWhAs@lAFNlCh@p@z@nATh@aAf@Xp@MfAaB|@AvBcAdEdAv@k@^p@fB`A`A[z@{Al@C?zCf@`@\dAvBlAd@vA`DNp@e@lDBvC|BZvCn@b@`BS[uANmBj@uAK}@o@k@Uq@p@HLc@t@Nl@_AzBsAb@oCAw@jAmBv@i@l@b@n@C|@u@v@}A\M|B~B|Ap@zEuAbALp@a@l@_Al@UVbA\NJc@KKQ|BV~ESbAC~CVxA`BeAJwA\_A`CSj@w@r@Bt@r@RQRvDl@Xl@z@~@Dl@lA\vCs@DUR|Af@y@HjBfAdBQMt@m@TbANeAXfAn@tCGXUFgAEa@a@a@FkANn@xAN?nAX^x@lE`@b@e@`@KrBzAlAPj@Z@|@rBxA`AVhCPGf@qBlBy@TJNfAG|A]rBl@AbA}@tAk@VtAdA|@LlBbA^`@|@c@~B@b@fA^zAKn@t@PvBc@hBHlAvAYx@JxAi@rClH~@~@jA[nCkC
5137154142,Hike,FriYay,5.83,1476.71,34.453147,-119.590798,cchqEnq|xUUUe@LB?g@d@cA^g@^e@Ny@l@u@Zm@d@wB`@w@BIHIVUAULe@@aAh@QDIACGFi@A_@Ki@Oa@sC_CYc@J]XS|AF`ARn@p@hBv@r@e@j@STSHSNaALSb@]Lm@PKz@WHKFQ@WI]w@eAQi@@_@b@s@Hi@c@}@EQ@MLUr@o@~@QLKDQCW]i@KYGoBISa@g@?sCFu@RKb@Ed@MfAk@tALp@TVAh@ULQB[@FAGWg@gAqAK]Ce@DOZYjA{@JW@[{AkAu@Y_@_@GOAQP}@Ei@U]w@_@SSIYEq@ISQMo@CQI{@}@q@{A[Q[EUHQP]vAWb@QPSEk@e@Y?MXWrAi@pBQNs@Ta@`@a@t@QtAGNw@z@}@Tg@`BUH[By@SQ?q@j@iAHw@t@q@b@CL?PTt@T\j@f@r@|@LVDXERc@n@y@jBs@b@KnADjAGLKJyAz@}@n@]Dg@We@{@]YkAk@e@Ii@Ue@EA\BdAOlAwAt@a@^ERAv@Mx@INe@Hg@COGs@s@k@?QJ]j@m@L_@ZoAd@sAz@sATi@\QBQIWa@SMY?w@PU?q@KaAo@w@EkAFUEQKUa@GWFeAG{AGw@FyAIoBIUOM_AMs@g@OAGH?VD`@Tx@?TGTo@f@Qp@MP[H}@GMBEFL|@AXC@Nz@GbAJlACZQR]JiBWc@D@\T|@BTCR_@p@?hAEN_A|@a@r@q@BIDCPBx@O^WX_BfAINALJXt@Rf@d@HTLdALFPGdBcB`@mANYNGbAOh@SJMoDa@hBQn@]pASVH\p@JB@U]qBD]LQ\Ut@wAVYTk@b@Mt@JDI?e@LOVVr@Vf@l@`@ZRCAGC@^Rn@CfAn@`@Dd@Zx@GBF?j@HTX\PG@FTFp@SfAIfAk@jA\`@Mv@Pd@S`@?dADh@PX@ZQXy@d@Eh@Wf@Nv@Sp@Jt@b@h@ElANjBt@xAILFTXPHhBZl@?n@R|@JNGLSNgARq@He@ZJV?NGZ]JLRA?d@n@|@pBtA`@dA@vAHJLBVGh@c@x@IHSXFJ]FGpAIxBe@^QzAiAr@SpAo@|@s@f@?d@OLDMLD@@I
5110995782,Hike,She’s a doozy!,10.98,3663.06,34.44598,-119.622073,kvfqE~tbyUcGRcA]}I|AmDNq@{@sCgAkJc@}BnAs@NsFvE}@Gw@qAcAj@}E_BqB^cAO_BfA{@Mq@d@iBGuCd@[v@kBdBiBn@}BMmAs@wAIa@e@kEDaBy@Mi@yAo@C]cAaAyBa@qGHwBnAg@h@_A]En@g@v@Sg@X{AGi@_@zAkDzB}E~GqAfERxA@lFqA}Ey@iBGkC^oBi@x@aBAq@j@{@[|@~A`AFcFnEBeAZeAe@m@g@FE`Bq@bD_BjBObBU_AGiAgBh@t@dA{E~@pAh@B~Bc@mAeB?w@a@jA~AcAFmAvBk@RgAxBKzAc@n@WxAm@^~@`@^|@UxAqAl@eBO{Bh@oAw@nAEVk@qA{Ce@E}@d@qB_Aj@xAC\wADo@jA{@NkA`CaCv@j@t@@b@oApAz@l@Ar@kCl@PcAw@bA]jCJpEmCpCKvAj@bCv@NGMQfAvAVlBc@Re@GmA|C}A[{DNObBXp@r@h@CRfCbA~AfAZr@iAvAEj@a@fEzAa@sDpFmA~FdCtE|G`AOfAZ~AeApAZ^{@vBEtCj@j@_@Jc@w@dAuCi@uBB[f@hBxD|@dIn@j@`Ba@l@{@zGLf@PXdCUtAXRa@b@{@@FP[FTb@y@H`AjArBNjBpBPd@Gh@s@@T|@x@LtAkAdA_GhCo@nAaAn@^d@WhDNp@l@jDVi@z@l@?g@d@xCDVe@LFCdAuBhATBtBOxCmBtCXxA_B~@uBt@c@tAdHIrAp@`BAtAl@m@`BCnB_D{@n@O?DWpDiGnAcAiAK}@z@c@GEmCcAs@NcBOoB^oA{A{Ag@cBiBa@Ac@pBQIe@h@m@pDu@tAwAXqAr@n@`A[X`A|@LhDc@lAo@r@Zj@U|@`@jBAp@|Ap@j@`@tA\Ua@}Aj@FMg@Ro@KgAZKVwA`@]i@eCqB_F\uD\^A_@cAkASmA][jBiCdBaA^gC|@}APyAn@{BzAi@IwAl@wBIu@\e@?y@hBe@BiBh@Ql@}@gATl@}BDq@]CVYk@@j@q@fA[i@W`@s@O_@~A^aAeCR]YiAh@wBQIi@d@XeBC{@mCi@wB_DC{@nE@`DhA`@v@dABpMkBtAZ|FW
5097094295,Hike,Back at itttt,5.04,1304.13,34.464225,-119.712608,khjqExjtyUe@\s@NQ?KGu@cAq@cBa@sBu@{@SA{@`@]Bo@Gs@VSBGU?o@BWTy@@c@IwAMe@SWYSw@HYAw@SSOAO@MZy@DY@UEOa@}@m@YKMEO@s@GW[e@u@e@IOIg@ISQAQFu@`@cAt@QDMC@WXq@Jg@?y@Bi@E]MUQOs@KBAEBEa@GSMQu@e@]{@YSq@SKMLMp@OLQJY@e@m@SKKHUb@c@B]Ae@GU[i@Yu@CQ?aBCSIOOSQKw@?We@GEm@COkAe@[IMAYJg@@WC_@OaANc@BUG_@[s@CS@INK^FLGb@eBLWHIJPFz@FVh@`ARD|@]IeAe@kACc@Ha@jA_EHSLKH?FFl@jB`@@VEDC?EGQ_@_@CIDGr@ALKPWLGxAJJRf@bBLRz@f@LBHEGMYYIQGc@QgBYq@G]A_@Do@?e@Nw@CYQ[i@m@e@UMM[gAUg@Ok@IIGCK@[b@ULmARw@v@w@f@_@Zs@VFNs@k@k@WCUFMr@]x@y@L[?YIg@g@cAy@Yi@g@KSCS?iAQiA?OFOCAAB@CBFHACB@@BEMHCPNhA@nABT~@|@l@LHDPb@V`AAREPq@|@OL]FUTGTFTJH^Df@\ZCNIp@q@l@[r@k@VMbAWPMb@e@HBHL?RDT^l@Jn@HTzAhATb@@VSt@Df@Kr@B\DRZp@Dv@TzALT\^EDKA_Am@Q[a@wAKMQKiAGQFe@`@m@DEDDNb@`@@FELQDi@GGo@Sc@OQSAMHGLKv@g@zAWdA?`@BTVt@Jl@BZELMFECK@[LKAe@_AEAAFBg@Mq@@AWKI@CH[`BGLMDi@AIDGHAPBRj@dAY`APv@B\?VKr@BXJPf@VBR?f@FPJDd@?PJT\n@@NFRRFV?dBBR\~@Vf@HZ@VCRe@p@EX@HDDh@HFLATU^OJk@NIJCJPPbA`@NNNb@LRt@`@HP?`@BDt@DNHJRJf@CjAEb@IZGLKJEJAXFPRFVEhAcAv@[L?FLJj@HRp@b@X`@F\?|@NNr@^PVNXBPAP_@lAGp@RLnATRAh@MPPZh@Ph@D~@I~@UfAAd@FPPBh@KhAClA]^?XTR^d@pBrAhDb@Rf@Ad@W`@o@
5063354765,Ride,Is it still a PR if you don’t finish the run?,2.55,336.29,34.41662,-119.718842,sgaqEjzuyUy@nAET?JHRVRfBpBnBpBzA`B|@hAlBnB^f@t@xAb@j@v@r@f@Xj@d@RZb@f@^|@Pj@BPBbACn@P~Bb@tBJr@LzBB~@C^?h@Dv@NfAVrAb@hBXbBP~A?vANVJh@?NBBFKD?HJ@NIHBBDC@QCIIEG@CD@FDJBBBAHYf@ULKFQFg@DQFCDDBPVr@D?DC\i@NCDD?tADTDAX]l@q@BD?HKn@?FDBD?j@sARYDAl@CHJ@FCNDBDCJ[FADB@HEFQDEN@HD@DCRQF?BHAFGDMFIL?LBBDAHOTUH?FD@TCFg@JIJ@NDFNDFCn@_@HS`@MBIBc@CY@KHUKc@AYBMHIHAP?DBAPKVEf@DNB@FABEC]@IHS@I?m@DKJEJ?PLRf@RXHP?HSVWPQb@SX]RMBELBXi@x@ANBLDBNBHOD]p@q@PIVa@J[TQDIBi@DGZIFDHVKp@EFMLILKHED?H@^BHTT?JCHWPi@P[NG?@FNPBF?RBDFAZ]HAFF?VDX@`@BJFDDEP[FAJND?HKDPATBFFCL[F?DD@JK^?FJFJ?JKPc@PWBSBCF@BFALOlA@TIV@HNKTk@TYFW?SF?FJ@LGl@D^K\EZBDDBFADEFUF@DHGTBDFAFMDB?TF?TSR[RODIFAFF@\D@PQLUH@FH@Lc@z@CDBF
5056466758,Hike,"Sit, stay! Look here...no here! Okay fine.",5.86,1496.39,34.452967,-119.590731,_bhqEbq|xUc@D[Ks@r@eA^}@f@]LeC|As@Pw@ZqA@KHKV]C[Nm@D_@\UD]GEqA[{@k@k@sAeA_@_@IU@QLYPMRGVBj@NhAFRFf@h@n@Zd@\TDVCT_@n@UNMHQLcALQh@]Nu@VOt@SJIDOAWI[w@u@Sk@Ae@d@{@J_@a@}@Ei@T_@l@m@`AOTSK[g@u@G{Bi@}@BcAG_AHaAPUPADBAD`A_@d@]VI~AJf@PV@d@GLKPW@FK[MY}@s@SYK_@Eg@@MLSzAoALSDYOMs@[QQD@eAa@a@a@GO?KB_@Ls@A]Y]o@]USKWEy@KWQKo@DIEw@{@w@cBYQ_@IQJQR]pAm@x@YCo@e@IAIHO^Q`A[~@Q|@}@^g@f@e@z@IbAKTq@x@aATWjAMRSJUBqAUu@h@q@DUFqB|AFZZv@dBfBP\F\Ib@{@xAc@dAs@b@Gz@FxAUTqCjBSFS?_@[c@y@a@[eAa@m@Km@Y]?CTAvAIx@wAz@c@f@IdAWfA[Fe@C[M}@o@]BOHMZKLq@Lo@b@aBl@g@`@wAV_Ad@UK_@_@OEYAo@HeAAk@_@m@YqB@[GSMQ[Ie@BmAIoA?}BMcCQYo@Eq@g@UAEF@PXr@BVC\O`@g@n@m@`A]Be@MUHINJt@CVNr@GrALlAG\ORSF}BUYF@TRn@D\GXa@z@Bx@CR]d@g@`@a@n@w@FER?v@O`@{@~@{@d@GRFLhAf@\ZDJJbALVVMVa@nAeA`@oAJUZM|@Ql@WgA@yBKRUr@YhASf@SjAIPDZv@RNg@_CA_@D]LS\On@gA~@gAVK|@MAUP[JB`Ad@l@p@NHbARj@Af@`@`ALZXf@FJJn@`BFFjAQfA]z@G^UR@^RTDZGjA@j@OnA?d@LT@j@MFg@DGv@OTMp@Pf@Qp@?PDn@b@f@?pALdBn@vA?\Jd@\bBVl@Ad@P|@LPEHKTyARe@DWVF\Ah@a@LPVA?^GLRHrA~@rAvALZHb@EjALBXGt@k@r@EHQHHL?F[LKrAG`Cs@`Ak@|@s@vB{@|@q@f@JHGJSPAJFBJAJGCAH
5041270698,Hike,Quick sunset lizard hunting sesh,3.42,1095.14,34.45509,-119.652836,iohqEfuhyU]SSGM@UH]R_@v@m@\KDy@AUIc@[_@?IL?EGJ[Ra@JMHe@~@YRm@Zs@TWFi@Bi@ZYDe@E[Ii@Gy@UKGQWIEa@EGGCCBETSUBQE\Yg@C]DKASOm@Yi@m@e@SK?UJI?MA[QQCQBq@VK@MCIGCI?k@AOIQa@i@Mu@GODJABQOHNBJ?VERGJKHIBGACKD_@AY]{AYcBIYWe@Qc@KIUIIAy@BGAGE@IHIRM`@OJGFOBW?oAEg@Ow@@q@IOUOAENEN?f@LPATMXe@HED?HPDh@@`BF`A@l@BTLFb@Lb@n@LHl@Lr@IRBLLRf@JLQcAMYIKC@k@Mw@e@GKKYCS@SNkAFW^{@RiAFOV]Tg@\]Vg@X]fB}Az@e@HS@m@D?JDw@k@U]Kc@E_@A]DSRW\I`@CT?f@RRBlAAj@Gp@ANKZu@Z_@@D?A[f@Wj@IHIDu@Be@FqA@WCe@QY?_@BODMJOVAH?ZFf@Vf@b@b@NRFR?RIj@MZa@l@g@j@[j@_@hAc@~@k@zB?\T`@G`@^NJPDp@Vp@?PQRBXFNLFHHb@BVMF}@Gu@?SFSRWHMBWA]FIJAb@FV@z@GJENSLGL?p@DNAb@OLC\UN?`Aj@Zf@j@dB@bABJZJTLR?LMNg@FKTKR@ZJ^Xj@L\\f@Fd@RVR`@n@JDT?MhAIVMR?JIGIc@GMMI]KJP@PCRMb@?d@FLVB@FMPMJK@QELZGBWBV^@DOB[KCF?ZBFh@PPGn@m@@NCNUj@`@_@BTB?E\HGB?@FCHORONKFO@y@EUGc@YIAS@?GBERERDZLPDn@D`@C`@OHI^k@JKNGJAT@ZFt@ZBBA@
5034638422,Ride,Sweet bebés!,8.28,1100.72,34.416686,-119.718945,egaqEjzuyUeAxACVFRlKzKbCzCxA~BlDvC|@dBL@L~@@`DxAtJIjBFlBdB|IHxCZnAB~@J?@OWI@TTBCOGLHCOSEJNBV]p@_@ViAh@|@x@g@BtAJRbAcACz@JBh@oAZWVd@LxA^n@BXORAa@j@F@q@jBiA@gAJ_@Ka@@e@RMXFUjABPL@JwBVURDv@fBuAfBk@ZAh@g@t@J^N@Ru@pAoAj@}@Bk@XOPHDb@Ib@k@n@CPB^X`@IRo@f@RNRa@\S|@gCNCHVQ`@Tf@GZ^TUz@VVGz@NEDUIwAFWIqAJOZR^AN|@ZQBUKc@J@d@z@Fh@PMI\FDTg@KcAn@xAQjAbAa@L[LBBd@QxADPl@UbA_E~A?p@z@d@lARbAWr@w@Hw@Co@aA_@AWoAc@nAg@PEOL{ACa@y@j@e@FTw@Mu@g@m@Nz@Yf@Bg@SJAa@o@aADr@]XMy@cASCzBJh@G|@KHGOHk@WUR_A[U?e@c@g@k@tAc@Xm@hASHC]SMUl@o@v@ElAYMOm@u@q@dAs@|A[XRHb@n@a@J|AHJ\a@NPRI@h@b@[Ip@TN|@aBFLUlCLGp@mALa@F`BQx@HH^WCXPENThAkANf@^c@NBBXo@~Af@bBNIPy@AuBXeCGIi@BNgBGc@w@p@a@FRgAm@wAE?L~@Wd@@e@QNEk@i@}@Bv@a@TIw@_AWIPFtAGPJh@Ez@ONGOHm@UWTu@[[@_@Qc@Ng@KQUj@KvB}AbCkCv@aAKJpFjArGd@|A@n@KKGH@n@P^WBWa@Al@f@hB^\TAjEcEl@aA_@tA[f@DHhAo@LJPz@z@p@v@ThAiAbBt@bAKZyBXmAf@iBE{@OK]R[QO[F{@_@]L}@Qw@Z_A@g@y@iBAOPYKy@OE]jAm@JJeCMEY`@w@TPq@AYe@qAGFJt@Wf@@i@QNEm@g@w@?t@_@RMy@aAOCxBJf@QhAKGHu@UOR_A[UB]c@y@m@tAgEnAqDyBa@Ai@j@_@zAkAtAaClGg@p@SlB[KM]Bq@Z{A|@qBPgEr@aC]Aw@x@^eB}@j@Ni@E_@IEUf@IAg@iB@qA[{CuAcHIoGcAmHKcEqAwCcDmC_CuDyN}O@Q`A_B
5021888128,Hike,Friends with the devil,10.72,2026.57,34.534099,-119.712173,a}wqEbhtyUH[Me@uD_DjD`DTr@UPV]Mk@{GcGIe@P[^F|@bAROBc@Q_@{BcAWoD[M{@`@[E_@kAiA_A@y@`@MzArCxBaAbDxApCg@nC`AJw@}A{DG{@nBoBp@kAhBgAfA{ApAo@jCfBrBfDtBpAx@vA\FXQx@cCtCmDv@sEbA_A~BmA~@{CtCkEzA{A\yBWeD~AkECaBbAiDUmC|AqBQcCc@qAB]T]hBr@f@Cz@qANyAdBm@`BMvD{DJaAx@{BV}Ei@qBKkB_AwEY}@_AiA?k@T_@pAj@nBUbB`Af@DNWbAw@jAy@hAwAD[KXr@c@tAm@lAAMMVGQINSbD}AJq@`@c@xADj@[l@VrB]BBGKx@Nn@Sp@n@v@tC~@|@H^Cd@e@`@BzBm@fBEtBSb@\lAInB]j@L`A}@`D?t@^hAEbARbAWfAG|AYd@SlAsADWbBu@HSd@Dt@k@z@Mz@b@RNj@f@NZMl@LjAcA\?RLKVFd@bA`B~E]`AbDShBTz@y@jBp@cBSmATs@?c@eAmDqE`@eAaBKm@PSQKc@AqAbAaBKSm@e@QHw@j@kAAu@JYx@IVgBtAIn@wBFaBXiASq@BcAc@wB|@mDIkA\k@FmBYeANe@C_Ax@gDEsBd@c@DWIg@cAkAk@eCw@q@m@Py@QwBf@i@OqCR[d@Kl@cDxAMb@sAR}AjAQOuA|BuBfBo@PyC}AyAKaAw@eDN_@UaC}EFo@p@uALmAMiBw@cAe@GoBv@{B[oAdA`Aw@tCHlB{@l@Tn@`ABlCaAdCAh@jDrGFjAd@b@t@fCyAzDwAdCk@Vn@c@pBoDh@uBNAl@nAJ|AIfA{@bAr@eAJiAOuA{AeFBgA`@gAx@a@vAx@|ANS^oANsAg@OTGhAx@b@b@x@`A~ER~Bj@fASxFqAjE_E|DuACcBt@QxAs@rAq@DwBm@ILGj@f@fAN`CiAnAUh@VjCcA~CDhB}AlERfD_@vBeB~AcC`E}@vCkEnCu@rEsCpDaAjCw@@s@sAoBkAoCaEgAo@gA[uBxBiBjAy@nAqBhBB`AdBbE?XORsCeAiCn@cDaByBdA[WeA}Ba@HG`@Ff@|@j@l@rAvAUXJBrBPv@f@d@pAZTh@G^WHy@}@[EUTDb@dHhGFl@Wf@
5015160089,Hike,In the Bu with my boos,6.76,1840.22,34.03775,-118.747348,}~vnE|ywsUTXBPG\c@|@?t@?MJXAhAHdAIjB@fAKf@LjAA^a@dAGz@Ub@o@hBA~AIZa@b@gBdAoBlB}@\kBVsCA}@OcAm@{AJyDm@{Aq@i@G_C`@}Ax@iCC{CpAi@CqBc@yClAoBRy@I}@k@d@~@jB|@]NcCg@o@VKGe@k@Cm@Oi@c@s@YMORWfA?VRz@Qn@KJUUQ{@k@m@CyBI}@OKc@~BKTUEE{@SKIDQf@k@j@LxAt@`B@ZIRo@Z]z@aAIsA`@mB?UNI^E|AD`@VIb@w@r@MJFBJY~@G|@[VEZYNFNAGM?WTBp@MRa@jBi@~@Gv@Ur@@~@Xf@JAd@oA~@i@T]tAa@JQNm@ZWdAEbA^~@EnCJ`@M^a@LCf@f@r@FP\@^ZHn@Yd@gA|@gAt@[rBbAlAnA^Rv@zAd@@XMPUVBTrC@z@Ln@Ab@^b@qA_BW_AOU[GsBPaA{AQG}Af@gFzFiBfAg@j@s@^Y@{@c@w@Eo@k@q@Fc@\kAOMOI_@DuAPmA^gARW|AE[k@_A_@A{A`@_@j@QFGEGcAa@kAPQRWx@cA^wA~@y@pAM?EOEB?eAXuBp@aAd@uB@y@fAa@Ci@XQ?{@V{@GYUAg@Tc@x@U@ESD}ALg@LMXCtA@vAa@bAD^{@p@]FQAUy@oBMwAh@]^u@RL?z@HFLCNYb@}BLVH`AAjBx@p@Lt@PRJMNs@Qo@?_@ZgAPOPJd@t@Nf@Hx@^\NBh@SpAZ~@HTGcBw@a@a@KUGo@Wg@Dg@E[QOW@MTDVD?GUBq@d@ADJEEDQ^}@Cb@Zd@Lh@LFNIFu@Km@D_Ab@aAl@WAO[Yn@CQo@b@C@KKQ\CHKCQMSm@ICIVSEWFO`A@RIHS@q@tATh@|AFF|AZf@APOh@{@^IhANz@eAl@yCYkB@[xAVx@[d@~@lB`Af@f@zAd@DPGdAT\hAZjAp@~@Lh@V|AKTOP]VuBD}@MkADWRBn@|@b@X^xANBf@uANuB?qAZq@b@MbAhBl@{@JAPNJODe@MsALkAAUMKy@Bj@YbAoANG^RJ|AHTJ@`Ag@V?U{@D[?F
4980623152,Hike,Peaked,8.63,3516.73,34.464194,-119.712545,ehjqEljtyUiAt@k@HmBiDc@{BaA}@yAb@y@IeA\KoA`@kBQoBs@{@sAHkAa@b@{Cc@y@aAm@?mAwAyAWiAy@LaBhAi@Hf@qCBsA[y@s@?qAl@s@lCoBlBiES_B}AAr@Yo@s@VmEkBc@aBo@f@c@KIP_BMWWo@fAi@Fq@Go@m@m@EK^cAj@Wj@{Ad@k@pAm@Vo@`CCrA]t@FZc@l@c@Pm@rB_@ZUn@]NWr@WJG^_@T@NYX@d@}AfAKv@[E[n@OAq@p@ASc@j@TPa@|AU?q@nAaABk@bB{AdBBPUF}@c@{Bc@cDhCkAGo@`@Cj@[p@s@@qBbBqAtB?VZLWO]@Qx@WAYn@MY}@FOQSNs@_@aB^?c@w@kAoANc@a@_@CMe@[Hu@k@c@Bc@s@y@[uBNeBt@YI[NaCOm@i@sABAu@_@m@eDmASX_@u@@d@@_@_@m@VoCCTuAcBbA_Db@o@LLm@w@i@qE^mDBaBYgCHc@RKw@TX}Aa@}BJwBj@e@h@aCBo@g@}ADe@zAcEnAsAv@_DHw@c@}BPqCXiAkA{C_A]cDp@o@fBwBJmAgCg@mE?aARe@h@M`D~@p@x@r@HPVp@kAd@Xt@ObAyA~@E|BcAtD~@~@k@^n@nBdAr@U|@}Ar@I@bD`@T`@jAnBhAr@~ApCJvBm@lBFr@|@bB`A`@~Ch@\`BU]sANaBl@gBKy@u@q@Oo@|@LBg@x@Tj@aAzBqA\qCAw@dAaBdAm@|@`@XEz@k@p@wAj@]N?v@tAnC~Ap@_@lDy@lALpAyAp@YTz@^XMtAPzEOjFRpAvAoANc@@gAPe@lCSt@}@t@Ld@h@TUDvBTjArAnAhALb@hA^vCGNe@M]L~An@_ADxBjAfASRNEVu@^bAReATjAt@jCCXO@{Aa@iAB{@`@v@nALB|@rAtF^f@c@`@MrBx@l@xA|At@fBrA`AXtBJPj@}BnB{@^b@JhBi@pCl@AnBuAd@EXnAr@\b@r@BtAbAp@Vf@@f@c@fBD^zAX`AMr@v@LzB]lBNhAfA[z@J|Ac@n@l@d@bCpBpDdAOr@y@
4973379919,Hike,Pre-peaks stretch the legs,5.07,1310.37,34.464095,-119.712507,qgjqEdjtyU]Zk@PSL?CCF]PFBQOYMQc@Mi@s@yAa@mBUa@a@a@SBiA\Q@e@GiAXI]Ae@VcADe@EuAMa@]e@WQQCi@Fc@Ae@MSM@]XmABWCUWg@u@k@QSA{@CS[g@o@s@Su@MUMGSDq@b@}@~@UFMEEI?OVw@H{@B}AKe@OYm@CKEEIMq@]WWGHKGHGAc@aAaA_@UUFI`@EPGLOHSBUAYMIa@IGIFUb@k@Da@Ac@y@uBEuBK]SSMGm@?Sa@KIk@@ICKQKcAk@c@C[Lq@?[UoAPk@@SG]Yk@AYLIh@Cj@qBHMJCHBDHJbAj@pAP@p@OHGDWCm@e@kAEY?]BYZeAj@}ADc@DDPKJDJTVdAPH\@VGDG@KGQa@e@@@C?@Ar@Gj@i@j@Hf@BLLn@hBLV`@X`@NLABKGMWYISQcAGgAYq@GW@wBLy@Gc@KWYYWSGBa@]KUOs@Ue@Oi@KMMCKBYf@OJaAHUHk@f@aAp@m@n@KDQ@MCiAk@EQBQp@c@x@w@NYBa@Ie@]}@OKo@KYa@]Y?oBQcA?KDKEJEXBZNz@AvAz@x@v@TXl@Rt@C\U^k@f@]RWTIR@Pr@V\V`@?b@_@hAs@|@{@VK^@TGXQ`@e@LCJPFn@Td@Jl@FRPRh@Tj@p@R^@TSv@EzA@XFR^r@B`ANr@Tl@Z\GHQCy@k@y@_CKOyAISHa@`@k@FEHHPj@h@KFO@o@AEOIk@K[MQSEOJKP{@vCS`A@b@\z@J\DdA}@VOCo@wAFE?MG_@IQOMQLMT_@~AKDa@?KFGLALBP^r@DPAPOZCNBVNj@BVAXMr@@JCA@Br@p@Dz@JRNDf@CDFFXFFPDl@AJDHHJRBT?jBv@hBJ^BVETIP]ZGTBJHLn@N?RMVMNw@VIN?JRTl@TVPd@|@z@j@Hb@DJv@JRRHh@CvAGb@Y`AC`@RF^Cl@k@`@Yn@UNCFLJj@FNr@f@Zd@F\AFEBB@C??NH\PTj@VPXP`@?NG\_@dAAVDPNHbAXVA`@QL?PL\d@L`@LpAGt@Y`A?l@DVV?x@Wv@Jd@Mh@WZD\^P\V`B`@dAn@nAFXZRX?h@Sn@k@\u@
4947858420,Hike,Kiss a slug 4 luck ,8.19,2415.03,34.552532,-119.956955,ip{qE~ad{UEOj@e@b@m@lBuAt@A~@o@z@MhAy@pCQdCh@VJl@n@f@ZvAp@`@F\IpA{@lAJn@IbBJXEfB{@f@y@b@Of@a@f@ExAXdAd@^X\x@TP^A~@{@h@Gb@n@rATx@\RP^x@r@bAx@CTFpAvBd@b@b@n@RL@u@e@_BBw@IkAHcABuCEo@Mg@e@u@_@Us@Y@Gx@g@J}@hA`@b@h@f@Xh@jAZPh@z@bAJOl@BRP\xBpBJt@Z`A@tAl@hAVrAP`@bApAlBp@|AfB~@f@t@lBRRRIWu@EmBoCwFEaFN_@xAuAlAQ`@aAt@_A|@Y[Zg@bAy@jCy@hACj@PbB|@r@~@rAn@j@`BF`ArAVz@nBbCdBRzA{@]SyA?kA{AkA}DiA{CASJa@n@k@zCo@~@_@kCzBMXB\^h@|BdB|B`@KQkAu@U[SeATYhAq@|Eu@z@k@z@UdAaAr@Uz@oAtAOFO@k@QuBVh@RhAHt@Ct@DELa@Bo@MgDZoAZiBLiABiANWzAaAtA}Bt@yASGNCBKHaFKvDFnBKbBVxB?c@SeAH}BAOMGD[EXi@hAyA`Cc@`@_Ah@WrCy@|DNhDEt@Oj@?eBe@aBOWP|BIl@qAJ{@rAo@TiA`Aw@R}@l@}@TyCZ}@f@k@l@Jx@`@n@zA~@aCe@oAw@{@y@S]A[HW`BmAj@q@eCt@uARq@l@Mj@BT`DtJ`A~@lBJyAx@qAM]U}AqB[cA_AoAmACe@QSKgAaBaAw@M{A@i@|@mAv@mC`A}A]Ba@Ru@~@]|@qATyArAO^DlB?rBvAvCx@pBD~AVv@SDOOo@mBeAm@cBkBeBi@gAsAMU[eBk@cAAuAY{@My@U_@iB_BOq@CDHSCQaAOy@oAk@iAkAeAgA_@KHKn@k@d@MTrAl@\h@Tr@Dj@AdCGlAFjAC`Ad@~A?r@e@y@s@o@mAuBSI_A?m@y@[s@WYeAc@}@Ki@s@YK]H{@v@c@HOQYw@c@_@oBm@aAMk@F[b@c@Ni@r@sBfAgBQs@P_ASi@NuAp@i@E?GaBq@eAiAmCi@qC@F@aB`AkATy@p@q@AaBfAoAnAGNHL
